Source,Target,Weight,Type
Raday-I-Gedeon_level-20,Raday-I-Gedeon_level-9,2,undirected
Raday-I-Gedeon_level-3,Raday-I-Gedeon_level-16,2,undirected
Raday-I-Gedeon_level-3,Raday-I-Gedeon_level-20,3,undirected
Raday-I-Gedeon_level-3,Raday-I-Gedeon_level-6,1,undirected
Raday-I-Gedeon_level-3,Raday-I-Gedeon_level-9,1,undirected
Raday-I-Gedeon_level-6,Raday-I-Gedeon_level-10,2,undirected
Raday-I-Gedeon_level-6,Raday-I-Gedeon_level-3,1,undirected
Raday-I-Gedeon_level-6,Raday-II-Gedeon_level-16,3,undirected
Raday-I-Gedeon_level-7,Raday-I-Gedeon_level-12,1,undirected
Raday-I-Gedeon_level-7,Raday-I-Gedeon_level-17,3,undirected
Raday-I-Gedeon_level-7,Raday-II-Gedeon_level-17,2,undirected
Raday-I-Gedeon_level-8,Marton-Jozsef_level-16,2,undirected
Raday-I-Gedeon_level-8,Raday-I-Gedeon_level-17,1,undirected
Raday-I-Gedeon_level-8,Raday-I-Gedeon_level-20,3,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-11,1,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-12,3,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-15,1,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-16,4,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-18,1,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-2,3,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-20,2,undirected
Raday-I-Gedeon_level-9,Raday-I-Gedeon_level-3,1,undirected
Raday-II-Gedeon_level-1,Dobrentei-Gabor_level-8,2,undirected
Raday-II-Gedeon_level-1,Kazinczy-Ferenc_level-11,1,undirected
Raday-II-Gedeon_level-1,Raday-II-Gedeon_level-16,3,undirected
Raday-II-Gedeon_level-10,Raday-I-Gedeon_level-19,1,undirected
Raday-II-Gedeon_level-10,Raday-II-Gedeon_level-15,3,undirected
Raday-II-Gedeon_level-10,Raday-II-Gedeon_level-20,1,undirected
Raday-II-Gedeon_level-10,Szentpeteri-Erzsebet_level-2,2,undirected
Raday-II-Gedeon_level-11,Raday-II-Gedeon_level-19,2,undirected
Raday-II-Gedeon_level-11,Raday-II-Gedeon_level-20,1,undirected
Raday-II-Gedeon_level-11,Szentpeteri-Erzsebet_level-2,3,undirected
Raday-II-Gedeon_level-11,Szentpeteri-Katalin_level-1,3,undirected
Raday-II-Gedeon_level-11,Szentpeteri-Katalin_level-20,2,undirected
Raday-II-Gedeon_level-12,Kazinczy-Ferenc_level-16,2,undirected
Raday-II-Gedeon_level-12,Kazinczy-Ferenc_level-19,3,undirected
Raday-II-Gedeon_level-12,Raday-II-Gedeon_level-16,1,undirected
Raday-II-Gedeon_level-13,Berzsenyi-Daniel_level-3,3,undirected
Raday-II-Gedeon_level-13,Kazinczy-Ferenc_level-11,1,undirected
Raday-II-Gedeon_level-13,Raday-II-Gedeon_level-16,5,undirected
Raday-II-Gedeon_level-13,Raday-II-Gedeon_level-18,6,undirected
Raday-II-Gedeon_level-13,Raday-II-Gedeon_level-20,1,undirected
Raday-II-Gedeon_level-13,Szentpeteri-Erzsebet_level-14,4,undirected
Raday-II-Gedeon_level-14,Raday-II-Gedeon_level-15,2,undirected
Raday-II-Gedeon_level-14,Raday-II-Gedeon_level-7,3,undirected
Raday-II-Gedeon_level-14,Szentpeteri-Erzsebet_level-20,1,undirected
Raday-II-Gedeon_level-15,Raday-II-Gedeon_level-10,3,undirected
Raday-II-Gedeon_level-15,Raday-II-Gedeon_level-14,2,undirected
Raday-II-Gedeon_level-15,Raday-II-Gedeon_level-17,2,undirected
Raday-II-Gedeon_level-15,Raday-II-Gedeon_level-19,1,undirected
Raday-II-Gedeon_level-15,Raday-II-Gedeon_level-7,1,undirected
Raday-II-Gedeon_level-15,Raday-II-Gedeon_level-9,6,undirected
Raday-II-Gedeon_level-15,Szentpeteri-Erzsebet_level-2,2,undirected
Raday-II-Gedeon_level-15,Szentpeteri-Erzsebet_level-7,1,undirected
Raday-II-Gedeon_level-16,Raday-I-Gedeon_level-6,3,undirected
Raday-II-Gedeon_level-16,Raday-II-Gedeon_level-1,3,undirected
Raday-II-Gedeon_level-16,Raday-II-Gedeon_level-12,1,undirected
Raday-II-Gedeon_level-16,Raday-II-Gedeon_level-13,5,undirected
Raday-II-Gedeon_level-16,Raday-II-Gedeon_level-17,1,undirected
Raday-II-Gedeon_level-16,Raday-II-Gedeon_level-18,3,undirected
Raday-II-Gedeon_level-17,Raday-I-Gedeon_level-7,2,undirected
Raday-II-Gedeon_level-17,Raday-II-Gedeon_level-15,2,undirected
Raday-II-Gedeon_level-17,Raday-II-Gedeon_level-16,1,undirected
Raday-II-Gedeon_level-17,Raday-II-Gedeon_level-19,2,undirected
Raday-II-Gedeon_level-17,Raday-II-Gedeon_level-20,5,undirected
Raday-II-Gedeon_level-17,Raday-II-Gedeon_level-3,4,undirected
Raday-II-Gedeon_level-18,Raday-II-Gedeon_level-13,6,undirected
Raday-II-Gedeon_level-18,Raday-II-Gedeon_level-16,3,undirected
Raday-II-Gedeon_level-18,Raday-II-Gedeon_level-20,5,undirected
Raday-II-Gedeon_level-18,Szentpeteri-Erzsebet_level-14,1,undirected
Raday-II-Gedeon_level-19,Raday-II-Gedeon_level-11,2,undirected
Raday-II-Gedeon_level-19,Raday-II-Gedeon_level-15,1,undirected
Raday-II-Gedeon_level-19,Raday-II-Gedeon_level-17,2,undirected
Raday-II-Gedeon_level-19,Raday-II-Gedeon_level-3,4,undirected
Raday-II-Gedeon_level-2,Marton-Jozsef_level-15,3,undirected
Raday-II-Gedeon_level-2,Marton-Jozsef_level-16,2,undirected
Raday-II-Gedeon_level-2,Marton-Jozsef_level-17,1,undirected
Raday-II-Gedeon_level-20,Raday-II-Gedeon_level-10,1,undirected
Raday-II-Gedeon_level-20,Raday-II-Gedeon_level-11,1,undirected
Raday-II-Gedeon_level-20,Raday-II-Gedeon_level-13,1,undirected
Raday-II-Gedeon_level-20,Raday-II-Gedeon_level-17,5,undirected
Raday-II-Gedeon_level-20,Raday-II-Gedeon_level-18,5,undirected
Raday-II-Gedeon_level-3,Raday-II-Gedeon_level-17,4,undirected
Raday-II-Gedeon_level-3,Raday-II-Gedeon_level-19,4,undirected
Raday-II-Gedeon_level-3,Raday-II-Gedeon_level-7,3,undirected
Raday-II-Gedeon_level-3,Raday-II-Gedeon_level-9,5,undirected
Raday-II-Gedeon_level-6,Raday-II-Gedeon_level-8,4,undirected
Raday-II-Gedeon_level-6,Szentpeteri-Erzsebet_level-15,1,undirected
Raday-II-Gedeon_level-6,Szentpeteri-Erzsebet_level-20,2,undirected
Raday-II-Gedeon_level-7,Raday-II-Gedeon_level-14,3,undirected
Raday-II-Gedeon_level-7,Raday-II-Gedeon_level-15,1,undirected
Raday-II-Gedeon_level-7,Raday-II-Gedeon_level-3,3,undirected
Raday-II-Gedeon_level-7,Raday-II-Gedeon_level-9,2,undirected
Raday-II-Gedeon_level-8,Raday-II-Gedeon_level-6,4,undirected
Raday-II-Gedeon_level-8,Szentpeteri-Erzsebet_level-20,3,undirected
Raday-II-Gedeon_level-8,Szentpeteri-Erzsebet_level-8,2,undirected
Raday-II-Gedeon_level-9,Raday-II-Gedeon_level-15,6,undirected
Raday-II-Gedeon_level-9,Raday-II-Gedeon_level-3,5,undirected
Raday-II-Gedeon_level-9,Raday-II-Gedeon_level-7,2,undirected
Raday-II-Gedeon_level-9,Szentpeteri-Erzsebet_level-2,1,undirected
Szentmiklossy-Alajos_level-1,Dobrentei-Gabor_level-16,2,undirected
Szentmiklossy-Alajos_level-1,Marton-Jozsef_level-11,3,undirected
Szentmiklossy-Alajos_level-1,Marton-Jozsef_level-14,1,undirected
Szentmiklossy-Alajos_level-1,Marton-Jozsef_level-19,3,undirected
Szentmiklossy-Alajos_level-1,Marton-Jozsef_level-2,2,undirected
Szentmiklossy-Alajos_level-1,Szentmiklossy-Alajos_level-10,2,undirected
Szentmiklossy-Alajos_level-1,Szentmiklossy-Alajos_level-13,3,undirected
Szentmiklossy-Alajos_level-1,Szentmiklossy-Alajos_level-14,1,undirected
Szentmiklossy-Alajos_level-10,Marton-Jozsef_level-1,2,undirected
Szentmiklossy-Alajos_level-10,Szentmiklossy-Alajos_level-1,2,undirected
Szentmiklossy-Alajos_level-10,Szentmiklossy-Alajos_level-13,1,undirected
Szentmiklossy-Alajos_level-10,Szentmiklossy-Alajos_level-14,6,undirected
Szentmiklossy-Alajos_level-11,Berzsenyi-Daniel_level-11,2,undirected
Szentmiklossy-Alajos_level-11,Berzsenyi-Daniel_level-15,3,undirected
Szentmiklossy-Alajos_level-11,Berzsenyi-Daniel_level-16,1,undirected
Szentmiklossy-Alajos_level-11,Berzsenyi-Daniel_level-18,2,undirected
Szentmiklossy-Alajos_level-11,Berzsenyi-Daniel_level-7,2,undirected
Szentmiklossy-Alajos_level-11,Raday-I-Gedeon_level-10,1,undirected
Szentmiklossy-Alajos_level-11,Szentmiklossy-Alajos_level-3,3,undirected
Szentmiklossy-Alajos_level-12,Kazinczy-Ferenc_level-9,3,undirected
Szentmiklossy-Alajos_level-12,Szentmiklossy-Alajos_level-17,1,undirected
Szentmiklossy-Alajos_level-12,Szentmiklossy-Alajos_level-2,2,undirected
Szentmiklossy-Alajos_level-13,Berzsenyi-Daniel_level-15,2,undirected
Szentmiklossy-Alajos_level-13,Dobrentei-Gabor_level-6,3,undirected
Szentmiklossy-Alajos_level-13,Dobrentei-Gabor_level-7,1,undirected
Szentmiklossy-Alajos_level-13,Szentmiklossy-Alajos_level-1,3,undirected
Szentmiklossy-Alajos_level-13,Szentmiklossy-Alajos_level-10,1,undirected
Szentmiklossy-Alajos_level-13,Szentmiklossy-Alajos_level-17,1,undirected
Szentmiklossy-Alajos_level-13,Szentmiklossy-Alajos_level-19,6,undirected
Szentmiklossy-Alajos_level-13,Szentmiklossy-Alajos_level-2,1,undirected
Szentmiklossy-Alajos_level-14,Berzsenyi-Daniel_level-9,2,undirected
Szentmiklossy-Alajos_level-14,Dobrentei-Gabor_level-16,3,undirected
Szentmiklossy-Alajos_level-14,Dobrentei-Gabor_level-6,1,undirected
Szentmiklossy-Alajos_level-14,Kazinczy-Ferenc_level-1,3,undirected
Szentmiklossy-Alajos_level-14,Szentmiklossy-Alajos_level-1,1,undirected
Szentmiklossy-Alajos_level-14,Szentmiklossy-Alajos_level-10,6,undirected
Szentmiklossy-Alajos_level-14,Szentmiklossy-Alajos_level-15,1,undirected
Szentmiklossy-Alajos_level-14,Szentmiklossy-Alajos_level-17,1,undirected
Szentmiklossy-Alajos_level-14,Szentmiklossy-Alajos_level-8,3,undirected
Szentmiklossy-Alajos_level-15,Szentmiklossy-Alajos_level-14,1,undirected
Szentmiklossy-Alajos_level-15,Szentmiklossy-Alajos_level-16,3,undirected
Szentmiklossy-Alajos_level-15,Szentmiklossy-Alajos_level-8,2,undirected
Szentmiklossy-Alajos_level-15,Szentmiklossy-Alajos_level-9,2,undirected
Szentmiklossy-Alajos_level-16,Berzsenyi-Daniel_level-17,1,undirected
Szentmiklossy-Alajos_level-16,Dobrentei-Gabor_level-2,2,undirected
Szentmiklossy-Alajos_level-16,Kazinczy-Ferenc_level-15,1,undirected
Szentmiklossy-Alajos_level-16,Kazinczy-Ferenc_level-9,1,undirected
Szentmiklossy-Alajos_level-16,Szentmiklossy-Alajos_level-15,3,undirected
Szentmiklossy-Alajos_level-16,Szentmiklossy-Alajos_level-18,3,undirected
Szentmiklossy-Alajos_level-16,Szentmiklossy-Alajos_level-9,4,undirected
Szentmiklossy-Alajos_level-17,Berzsenyi-Daniel_level-15,3,undirected
Szentmiklossy-Alajos_level-17,Dobrentei-Gabor_level-7,3,undirected
Szentmiklossy-Alajos_level-17,Kazinczy-Ferenc_level-2,1,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-12,1,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-13,1,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-14,1,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-18,2,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-19,4,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-2,2,undirected
Szentmiklossy-Alajos_level-17,Szentmiklossy-Alajos_level-6,1,undirected
Szentmiklossy-Alajos_level-18,Dobrentei-Gabor_level-2,1,undirected
Szentmiklossy-Alajos_level-18,Szentmiklossy-Alajos_level-16,3,undirected
Szentmiklossy-Alajos_level-18,Szentmiklossy-Alajos_level-17,2,undirected
Szentmiklossy-Alajos_level-19,Dobrentei-Gabor_level-1,1,undirected
Szentmiklossy-Alajos_level-19,Szentmiklossy-Alajos_level-13,6,undirected
Szentmiklossy-Alajos_level-19,Szentmiklossy-Alajos_level-17,4,undirected
Szentmiklossy-Alajos_level-19,Szentmiklossy-Alajos_level-2,4,undirected
Szentmiklossy-Alajos_level-2,Kazinczy-Ferenc_level-14,1,undirected
Szentmiklossy-Alajos_level-2,Kazinczy-Ferenc_level-2,2,undirected
Szentmiklossy-Alajos_level-2,Szentmiklossy-Alajos_level-12,2,undirected
Szentmiklossy-Alajos_level-2,Szentmiklossy-Alajos_level-13,1,undirected
Szentmiklossy-Alajos_level-2,Szentmiklossy-Alajos_level-17,2,undirected
Szentmiklossy-Alajos_level-2,Szentmiklossy-Alajos_level-19,4,undirected
Szentmiklossy-Alajos_level-3,Berzsenyi-Daniel_level-11,1,undirected
Szentmiklossy-Alajos_level-3,Berzsenyi-Daniel_level-15,2,undirected
Szentmiklossy-Alajos_level-3,Szentmiklossy-Alajos_level-11,3,undirected
Szentmiklossy-Alajos_level-3,Szentmiklossy-Alajos_level-7,3,undirected
Szentmiklossy-Alajos_level-3,Szentpeteri-Katalin_level-18,3,undirected
Szentmiklossy-Alajos_level-6,Berzsenyi-Daniel_level-11,3,undirected
Szentmiklossy-Alajos_level-6,Berzsenyi-Daniel_level-15,2,undirected
Szentmiklossy-Alajos_level-6,Marton-Jozsef_level-20,4,undirected
Szentmiklossy-Alajos_level-6,Szentmiklossy-Alajos_level-17,1,undirected
Szentmiklossy-Alajos_level-7,Dobrentei-Gabor_level-18,1,undirected
Szentmiklossy-Alajos_level-7,Dobrentei-Gabor_level-19,2,undirected
Szentmiklossy-Alajos_level-7,Szentmiklossy-Alajos_level-3,3,undirected
Szentmiklossy-Alajos_level-8,Kazinczy-Ferenc_level-1,1,undirected
Szentmiklossy-Alajos_level-8,Szentmiklossy-Alajos_level-14,3,undirected
Szentmiklossy-Alajos_level-8,Szentmiklossy-Alajos_level-15,2,undirected
Szentmiklossy-Alajos_level-9,Berzsenyi-Daniel_level-15,3,undirected
Szentmiklossy-Alajos_level-9,Berzsenyi-Daniel_level-17,2,undirected
Szentmiklossy-Alajos_level-9,Dobrentei-Gabor_level-18,1,undirected
Szentmiklossy-Alajos_level-9,Dobrentei-Gabor_level-19,1,undirected
Szentmiklossy-Alajos_level-9,Kazinczy-Ferenc_level-15,2,undirected
Szentmiklossy-Alajos_level-9,Szentmiklossy-Alajos_level-15,2,undirected
Szentmiklossy-Alajos_level-9,Szentmiklossy-Alajos_level-16,4,undirected
Szentpeteri-Erzsebet_level-1,Szentpeteri-Erzsebet_level-15,3,undirected
Szentpeteri-Erzsebet_level-1,Szentpeteri-Erzsebet_level-2,2,undirected
Szentpeteri-Erzsebet_level-1,Szentpeteri-Erzsebet_level-3,4,undirected
Szentpeteri-Erzsebet_level-1,Szentpeteri-Katalin_level-3,1,undirected
Szentpeteri-Erzsebet_level-10,Szentpeteri-Erzsebet_level-13,1,undirected
Szentpeteri-Erzsebet_level-10,Szentpeteri-Erzsebet_level-18,3,undirected
Szentpeteri-Erzsebet_level-10,Szentpeteri-Erzsebet_level-2,2,undirected
Szentpeteri-Erzsebet_level-11,Szentpeteri-Erzsebet_level-15,2,undirected
Szentpeteri-Erzsebet_level-11,Szentpeteri-Erzsebet_level-16,3,undirected
Szentpeteri-Erzsebet_level-11,Szentpeteri-Erzsebet_level-20,1,undirected
Szentpeteri-Erzsebet_level-12,Szentpeteri-Erzsebet_level-19,1,undirected
Szentpeteri-Erzsebet_level-12,Szentpeteri-Erzsebet_level-20,4,undirected
Szentpeteri-Erzsebet_level-12,Szentpeteri-Erzsebet_level-8,2,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Erzsebet_level-10,1,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Erzsebet_level-16,2,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Erzsebet_level-18,2,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Erzsebet_level-2,5,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Erzsebet_level-8,6,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Katalin_level-1,1,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Katalin_level-11,2,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Katalin_level-14,2,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Katalin_level-19,2,undirected
Szentpeteri-Erzsebet_level-13,Szentpeteri-Katalin_level-2,1,undirected
Szentpeteri-Erzsebet_level-14,Berzsenyi-Daniel_level-3,2,undirected
Szentpeteri-Erzsebet_level-14,Raday-II-Gedeon_level-13,4,undirected
Szentpeteri-Erzsebet_level-14,Raday-II-Gedeon_level-18,1,undirected
Szentpeteri-Erzsebet_level-14,Szentpeteri-Erzsebet_level-17,2,undirected
Szentpeteri-Erzsebet_level-15,Raday-II-Gedeon_level-6,1,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-1,3,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-11,2,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-17,2,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-18,3,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-19,1,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-20,1,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Erzsebet_level-3,1,undirected
Szentpeteri-Erzsebet_level-15,Szentpeteri-Katalin_level-3,3,undirected
Szentpeteri-Erzsebet_level-16,Szentpeteri-Erzsebet_level-11,3,undirected
Szentpeteri-Erzsebet_level-16,Szentpeteri-Erzsebet_level-13,2,undirected
Szentpeteri-Erzsebet_level-16,Szentpeteri-Erzsebet_level-17,4,undirected
Szentpeteri-Erzsebet_level-16,Szentpeteri-Erzsebet_level-18,1,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-14,2,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-15,2,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-16,4,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-18,6,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-6,3,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-7,2,undirected
Szentpeteri-Erzsebet_level-17,Szentpeteri-Erzsebet_level-8,4,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-10,3,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-13,2,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-15,3,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-16,1,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-17,6,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-19,2,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-20,5,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Erzsebet_level-8,1,undirected
Szentpeteri-Erzsebet_level-18,Szentpeteri-Katalin_level-16,3,undirected
Szentpeteri-Erzsebet_level-19,Szentpeteri-Erzsebet_level-12,1,undirected
Szentpeteri-Erzsebet_level-19,Szentpeteri-Erzsebet_level-15,1,undirected
Szentpeteri-Erzsebet_level-19,Szentpeteri-Erzsebet_level-18,2,undirected
Szentpeteri-Erzsebet_level-19,Szentpeteri-Erzsebet_level-20,5,undirected
Szentpeteri-Erzsebet_level-2,Raday-II-Gedeon_level-10,2,undirected
Szentpeteri-Erzsebet_level-2,Raday-II-Gedeon_level-11,3,undirected
Szentpeteri-Erzsebet_level-2,Raday-II-Gedeon_level-15,2,undirected
Szentpeteri-Erzsebet_level-2,Raday-II-Gedeon_level-9,1,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-1,2,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-10,2,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-13,5,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-3,2,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-6,2,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-7,5,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Erzsebet_level-8,1,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Katalin_level-1,2,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Katalin_level-11,1,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Katalin_level-14,3,undirected
Szentpeteri-Erzsebet_level-2,Szentpeteri-Katalin_level-17,2,undirected
Szentpeteri-Erzsebet_level-20,Raday-II-Gedeon_level-14,1,undirected
Szentpeteri-Erzsebet_level-20,Raday-II-Gedeon_level-6,2,undirected
Szentpeteri-Erzsebet_level-20,Raday-II-Gedeon_level-8,3,undirected
Szentpeteri-Erzsebet_level-20,Szentpeteri-Erzsebet_level-11,1,undirected
Szentpeteri-Erzsebet_level-20,Szentpeteri-Erzsebet_level-12,4,undirected
Szentpeteri-Erzsebet_level-20,Szentpeteri-Erzsebet_level-15,1,undirected
Szentpeteri-Erzsebet_level-20,Szentpeteri-Erzsebet_level-18,5,undirected
Szentpeteri-Erzsebet_level-20,Szentpeteri-Erzsebet_level-19,5,undirected
Szentpeteri-Erzsebet_level-3,Szentpeteri-Erzsebet_level-1,4,undirected
Szentpeteri-Erzsebet_level-3,Szentpeteri-Erzsebet_level-15,1,undirected
Szentpeteri-Erzsebet_level-3,Szentpeteri-Erzsebet_level-2,2,undirected
Szentpeteri-Erzsebet_level-3,Szentpeteri-Katalin_level-3,2,undirected
Szentpeteri-Erzsebet_level-6,Szentpeteri-Erzsebet_level-17,3,undirected
Szentpeteri-Erzsebet_level-6,Szentpeteri-Erzsebet_level-2,2,undirected
Szentpeteri-Erzsebet_level-6,Szentpeteri-Erzsebet_level-8,1,undirected
Szentpeteri-Erzsebet_level-6,Szentpeteri-Katalin_level-19,3,undirected
Szentpeteri-Erzsebet_level-7,Raday-II-Gedeon_level-15,1,undirected
Szentpeteri-Erzsebet_level-7,Szentpeteri-Erzsebet_level-17,2,undirected
Szentpeteri-Erzsebet_level-7,Szentpeteri-Erzsebet_level-2,5,undirected
Szentpeteri-Erzsebet_level-7,Szentpeteri-Katalin_level-13,2,undirected
Szentpeteri-Erzsebet_level-8,Raday-II-Gedeon_level-8,2,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Erzsebet_level-12,2,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Erzsebet_level-13,6,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Erzsebet_level-17,4,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Erzsebet_level-18,1,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Erzsebet_level-2,1,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Erzsebet_level-6,1,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Katalin_level-16,2,undirected
Szentpeteri-Erzsebet_level-8,Szentpeteri-Katalin_level-19,1,undirected
Szentpeteri-Erzsebet_level-9,Berzsenyi-Daniel_level-17,3,undirected
Szentpeteri-Erzsebet_level-9,Dobrentei-Gabor_level-12,2,undirected
Szentpeteri-Erzsebet_level-9,Kazinczy-Ferenc_level-9,1,undirected
Szentpeteri-Judit_level-1,Szentpeteri-Judit_level-19,1,undirected
Szentpeteri-Judit_level-1,Szentpeteri-Judit_level-2,3,undirected
Szentpeteri-Judit_level-1,Szentpeteri-Judit_level-20,2,undirected
Szentpeteri-Judit_level-10,Szentpeteri-Judit_level-2,4,undirected
Szentpeteri-Judit_level-10,Szentpeteri-Judit_level-20,3,undirected
Szentpeteri-Judit_level-10,Szentpeteri-Judit_level-3,2,undirected
Szentpeteri-Judit_level-10,Szentpeteri-Judit_level-7,2,undirected
Szentpeteri-Judit_level-11,Szentpeteri-Judit_level-14,3,undirected
Szentpeteri-Judit_level-11,Szentpeteri-Judit_level-19,1,undirected
Szentpeteri-Judit_level-11,Szentpeteri-Judit_level-8,3,undirected
Szentpeteri-Judit_level-11,Szentpeteri-Judit_level-9,4,undirected
Szentpeteri-Judit_level-11,Szentpeteri-Katalin_level-8,3,undirected
Szentpeteri-Judit_level-12,Szentpeteri-Judit_level-18,2,undirected
Szentpeteri-Judit_level-12,Szentpeteri-Judit_level-20,3,undirected
Szentpeteri-Judit_level-12,Szentpeteri-Judit_level-9,1,undirected
Szentpeteri-Judit_level-13,Szentpeteri-Judit_level-19,5,undirected
Szentpeteri-Judit_level-13,Szentpeteri-Judit_level-7,2,undirected
Szentpeteri-Judit_level-13,Szentpeteri-Judit_level-8,1,undirected
Szentpeteri-Judit_level-14,Szentpeteri-Judit_level-11,3,undirected
Szentpeteri-Judit_level-14,Szentpeteri-Judit_level-15,1,undirected
Szentpeteri-Judit_level-14,Szentpeteri-Judit_level-18,2,undirected
Szentpeteri-Judit_level-14,Szentpeteri-Katalin_level-8,2,undirected
Szentpeteri-Judit_level-15,Szentpeteri-Judit_level-14,1,undirected
Szentpeteri-Judit_level-15,Szentpeteri-Judit_level-17,1,undirected
Szentpeteri-Judit_level-15,Szentpeteri-Judit_level-18,4,undirected
Szentpeteri-Judit_level-15,Szentpeteri-Judit_level-20,5,undirected
Szentpeteri-Judit_level-15,Szentpeteri-Judit_level-7,2,undirected
Szentpeteri-Judit_level-16,Szentpeteri-Judit_level-17,3,undirected
Szentpeteri-Judit_level-16,Szentpeteri-Judit_level-7,1,undirected
Szentpeteri-Judit_level-16,Szentpeteri-Judit_level-8,4,undirected
Szentpeteri-Judit_level-16,Szentpeteri-Judit_level-9,6,undirected
Szentpeteri-Judit_level-17,Szentpeteri-Judit_level-15,1,undirected
Szentpeteri-Judit_level-17,Szentpeteri-Judit_level-16,3,undirected
Szentpeteri-Judit_level-17,Szentpeteri-Judit_level-19,2,undirected
Szentpeteri-Judit_level-18,Szentpeteri-Judit_level-12,2,undirected
Szentpeteri-Judit_level-18,Szentpeteri-Judit_level-14,2,undirected
Szentpeteri-Judit_level-18,Szentpeteri-Judit_level-15,4,undirected
Szentpeteri-Judit_level-18,Szentpeteri-Judit_level-7,1,undirected
Szentpeteri-Judit_level-18,Szentpeteri-Judit_level-9,2,undirected
Szentpeteri-Judit_level-19,Szentpeteri-Judit_level-1,1,undirected
Szentpeteri-Judit_level-19,Szentpeteri-Judit_level-11,1,undirected
Szentpeteri-Judit_level-19,Szentpeteri-Judit_level-13,5,undirected
