Source,Target,Weight,Type
Balassi-Balint_Csokolvan-e-minap.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-nagy-haragod.txt-jav,1,undirected
Balassi-Balint_Csokolvan-e-minap.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav,6,undirected
Balassi-Balint_Csokolvan-e-minap.txt-jav,Balassi-Balint_Csak-bubanat-immar.txt-jav,26,undirected
Balassi-Balint_Csokolvan-e-minap.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,8,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_A-te-nagy-nevedert.txt-jav,6,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Aldj-meg-minket.txt-jav,7,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,30,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Aldott-szep-punkosdnek.txt-jav,12,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Amely-keresztyen.txt-jav,7,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Az-en-jo-Istenem.txt-jav,1,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Az-en-szerelmesem.txt-jav,4,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Bezzeg-nagy-bolondsag.txt-jav,15,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav,6,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav,1,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav,5,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Cupido-szivemben.txt-jav,32,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Balassi-Balint_Csodalvan-egy-furdot.txt-jav,10,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,60,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Gergei-Albert_Argirus-historiaja-3.txt-jav,44,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Toth-Istvan_Diarium-8.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-1.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_A-Szentharomsagnak-harmadik.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_A-Szentharomsagnak-kinek.txt-jav,11,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_A-te-nagy-nevedert.txt-jav,11,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,5,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Adj-mar-csendesseget.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Aldj-meg-minket.txt-jav,6,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,24,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Aldott-szep-punkosdnek.txt-jav,1,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Amely-keresztyen.txt-jav,1,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Az-en-jo-Istenem.txt-jav,12,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Az-en-szerelmesem.txt-jav,28,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Beteges-lelkem.txt-jav,9,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Bezzeg-nagy-bolondsag.txt-jav,25,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav,19,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav,14,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav,10,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Cupido-szivemben.txt-jav,22,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Csak-bubanat-immar.txt-jav,8,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Csodalvan-egy-furdot.txt-jav,5,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Balassi-Balint_Csokolvan-e-minap.txt-jav,8,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Gergei-Albert_Argirus-historiaja-1.txt-jav,60,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Gergei-Albert_Argirus-historiaja-3.txt-jav,20,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Toth-Istvan_Diarium-10.txt-jav,3,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Toth-Istvan_Diarium-8.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,2,undirected
Gergei-Albert_Argirus-historiaja-2.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,1,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,6,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Balassi-Balint_Aldott-szep-punkosdnek.txt-jav,29,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Balassi-Balint_Cupido-szivemben.txt-jav,5,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Gergei-Albert_Argirus-historiaja-1.txt-jav,44,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,20,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Toth-Istvan_Diarium-3.txt-jav,1,undirected
Gergei-Albert_Argirus-historiaja-3.txt-jav,Toth-Istvan_Diarium-8.txt-jav,1,undirected
Toth-Istvan_Diarium-1.txt-jav,Balassi-Balint_Az-en-jo-Istenem.txt-jav,2,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-11.txt-jav,28,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-12.txt-jav,10,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-2.txt-jav,9,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-3.txt-jav,52,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-4.txt-jav,50,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-5.txt-jav,7,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-7.txt-jav,8,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-8.txt-jav,18,undirected
Toth-Istvan_Diarium-1.txt-jav,Toth-Istvan_Diarium-9.txt-jav,27,undirected
Toth-Istvan_Diarium-10.txt-jav,Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav,6,undirected
Toth-Istvan_Diarium-10.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,1,undirected
Toth-Istvan_Diarium-10.txt-jav,Balassi-Balint_Aldj-meg-minket.txt-jav,5,undirected
Toth-Istvan_Diarium-10.txt-jav,Balassi-Balint_Az-en-jo-Istenem.txt-jav,17,undirected
Toth-Istvan_Diarium-10.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav,10,undirected
Toth-Istvan_Diarium-10.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,3,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-11.txt-jav,7,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-12.txt-jav,15,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-3.txt-jav,3,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-5.txt-jav,2,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-6.txt-jav,3,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-7.txt-jav,10,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-8.txt-jav,13,undirected
Toth-Istvan_Diarium-10.txt-jav,Toth-Istvan_Diarium-9.txt-jav,29,undirected
Toth-Istvan_Diarium-11.txt-jav,Balassi-Balint_A-Szentharomsagnak-eslo.txt-jav,5,undirected
Toth-Istvan_Diarium-11.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,2,undirected
Toth-Istvan_Diarium-11.txt-jav,Balassi-Balint_Aldj-meg-minket.txt-jav,1,undirected
Toth-Istvan_Diarium-11.txt-jav,Balassi-Balint_Az-en-jo-Istenem.txt-jav,6,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-1.txt-jav,28,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-10.txt-jav,7,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-12.txt-jav,17,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-4.txt-jav,6,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-5.txt-jav,7,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-7.txt-jav,1,undirected
Toth-Istvan_Diarium-11.txt-jav,Toth-Istvan_Diarium-9.txt-jav,6,undirected
Toth-Istvan_Diarium-12.txt-jav,Balassi-Balint_Adj-mar-csendesseget.txt-jav,1,undirected
Toth-Istvan_Diarium-12.txt-jav,Balassi-Balint_Amely-keresztyen.txt-jav,1,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-1.txt-jav,10,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-10.txt-jav,15,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-11.txt-jav,17,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-2.txt-jav,4,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-3.txt-jav,20,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-4.txt-jav,10,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-8.txt-jav,1,undirected
Toth-Istvan_Diarium-12.txt-jav,Toth-Istvan_Diarium-9.txt-jav,2,undirected
Toth-Istvan_Diarium-2.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,1,undirected
Toth-Istvan_Diarium-2.txt-jav,Balassi-Balint_Aldott-szep-punkosdnek.txt-jav,4,undirected
Toth-Istvan_Diarium-2.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-1.txt-jav,2,undirected
Toth-Istvan_Diarium-2.txt-jav,Balassi-Balint_Bocsasd-meg-Uristen-2.txt-jav,1,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-1.txt-jav,9,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-12.txt-jav,4,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-3.txt-jav,7,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-5.txt-jav,18,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-7.txt-jav,5,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-8.txt-jav,17,undirected
Toth-Istvan_Diarium-2.txt-jav,Toth-Istvan_Diarium-9.txt-jav,3,undirected
Toth-Istvan_Diarium-3.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,5,undirected
Toth-Istvan_Diarium-3.txt-jav,Gergei-Albert_Argirus-historiaja-3.txt-jav,1,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-1.txt-jav,52,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-10.txt-jav,3,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-12.txt-jav,20,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-2.txt-jav,7,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-4.txt-jav,20,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-5.txt-jav,7,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-6.txt-jav,6,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-8.txt-jav,53,undirected
Toth-Istvan_Diarium-3.txt-jav,Toth-Istvan_Diarium-9.txt-jav,8,undirected
Toth-Istvan_Diarium-4.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,7,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-1.txt-jav,50,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-11.txt-jav,6,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-12.txt-jav,10,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-3.txt-jav,20,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-5.txt-jav,29,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-6.txt-jav,4,undirected
Toth-Istvan_Diarium-4.txt-jav,Toth-Istvan_Diarium-9.txt-jav,5,undirected
Toth-Istvan_Diarium-5.txt-jav,Balassi-Balint_A-Szentharomsagnak-kinek.txt-jav,1,undirected
Toth-Istvan_Diarium-5.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,2,undirected
Toth-Istvan_Diarium-5.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav,1,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-1.txt-jav,7,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-10.txt-jav,2,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-11.txt-jav,7,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-2.txt-jav,18,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-3.txt-jav,7,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-4.txt-jav,29,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-6.txt-jav,23,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-7.txt-jav,2,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-8.txt-jav,3,undirected
Toth-Istvan_Diarium-5.txt-jav,Toth-Istvan_Diarium-9.txt-jav,11,undirected
Toth-Istvan_Diarium-6.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,2,undirected
Toth-Istvan_Diarium-6.txt-jav,Toth-Istvan_Diarium-10.txt-jav,3,undirected
Toth-Istvan_Diarium-6.txt-jav,Toth-Istvan_Diarium-3.txt-jav,6,undirected
Toth-Istvan_Diarium-6.txt-jav,Toth-Istvan_Diarium-4.txt-jav,4,undirected
Toth-Istvan_Diarium-6.txt-jav,Toth-Istvan_Diarium-5.txt-jav,23,undirected
Toth-Istvan_Diarium-6.txt-jav,Toth-Istvan_Diarium-7.txt-jav,14,undirected
Toth-Istvan_Diarium-6.txt-jav,Toth-Istvan_Diarium-9.txt-jav,40,undirected
Toth-Istvan_Diarium-7.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-most-erejet.txt-jav,2,undirected
Toth-Istvan_Diarium-7.txt-jav,Balassi-Balint_Bizonnyal-ismerem-rajtam-nagy-haragod.txt-jav,1,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-1.txt-jav,8,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-10.txt-jav,10,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-11.txt-jav,1,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-2.txt-jav,5,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-5.txt-jav,2,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-6.txt-jav,14,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-8.txt-jav,25,undirected
Toth-Istvan_Diarium-7.txt-jav,Toth-Istvan_Diarium-9.txt-jav,50,undirected
Toth-Istvan_Diarium-8.txt-jav,Balassi-Balint_A-Zsuzsanna-egy-szep-nemet.txt-jav,3,undirected
Toth-Istvan_Diarium-8.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,5,undirected
Toth-Istvan_Diarium-8.txt-jav,Gergei-Albert_Argirus-historiaja-1.txt-jav,2,undirected
Toth-Istvan_Diarium-8.txt-jav,Gergei-Albert_Argirus-historiaja-2.txt-jav,2,undirected
Toth-Istvan_Diarium-8.txt-jav,Gergei-Albert_Argirus-historiaja-3.txt-jav,1,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-1.txt-jav,18,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-10.txt-jav,13,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-12.txt-jav,1,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-2.txt-jav,17,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-3.txt-jav,53,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-5.txt-jav,3,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-7.txt-jav,25,undirected
Toth-Istvan_Diarium-8.txt-jav,Toth-Istvan_Diarium-9.txt-jav,5,undirected
Toth-Istvan_Diarium-9.txt-jav,Balassi-Balint_Aldott-Julia.txt-jav,1,undirected
Toth-Istvan_Diarium-9.txt-jav,Balassi-Balint_Az-en-jo-Istenem.txt-jav,3,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-1.txt-jav,27,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-10.txt-jav,29,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-11.txt-jav,6,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-12.txt-jav,2,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-2.txt-jav,3,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-3.txt-jav,8,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-4.txt-jav,5,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-5.txt-jav,11,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-6.txt-jav,40,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-7.txt-jav,50,undirected
Toth-Istvan_Diarium-9.txt-jav,Toth-Istvan_Diarium-8.txt-jav,5,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Balassi-Balint_Amely-keresztyen.txt-jav,2,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Fantasia-poetica.txt-jav,1,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,11,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,4,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,3,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,29,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,9,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,2,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,1,undirected
Zrinyi-Miklos_Arianna-sirasa.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,14,undirected
Zrinyi-Miklos_Fantasia-poetica.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,1,undirected
Zrinyi-Miklos_Fantasia-poetica.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,12,undirected
Zrinyi-Miklos_Fantasia-poetica.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,2,undirected
Zrinyi-Miklos_Fantasia-poetica.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,2,undirected
Zrinyi-Miklos_Fantasia-poetica.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,17,undirected
Zrinyi-Miklos_Fantasia-poetica.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,43,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Fantasia-poetica.txt-jav,12,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,24,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,37,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,17,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,12,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-1.txt-jav,Zrinyi-Miklos_Orfeus-es-Euridice.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-14.txt-jav,25,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,32,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,42,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-2.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,40,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-7.txt-jav,7,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Balassi-Balint_Beteges-lelkem.txt-jav,3,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Arianna-sirasa.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Fantasia-poetica.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-10.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-11.txt-jav,11,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-13.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-15.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-3.txt-jav,4,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-4.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-5.txt-jav,2,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-6.txt-jav,1,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-8.txt-jav,46,undirected
Zrinyi-Miklos_Obsidionis-Szigethianc-12.txt-jav,Zrinyi-Miklos_Obsidionis-Szigethianc-9.txt-jav,15,undirected
